,기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,상권_변화_지표,상권_변화_지표_명,운영_영업_개월_평균,폐업_영업_개월_평균,서울_운영_영업_개월_평균,서울_폐업_영업_개월_평균
11061,20241,A,골목상권,3110489,불광역 3번,LL,다이나믹,94,47,103,52
11062,20241,A,골목상권,3110488,우리은행응암동지점,HH,정체,104,58,103,52
11063,20241,A,골목상권,3110487,불광역 8번,HH,정체,108,63,103,52
11064,20241,A,골목상권,3110486,은평구청,LL,다이나믹,103,50,103,52
11065,20241,A,골목상권,3110485,연신내우체국,HL,상권축소,117,49,103,52
11066,20241,A,골목상권,3110484,역촌역 3번,LH,상권확장,91,55,103,52
11067,20241,A,골목상권,3110483,연천초등학교,LH,상권확장,86,62,103,52
11068,20241,A,골목상권,3110482,연신초등학교,HH,정체,121,52,103,52
11069,20241,A,골목상권,3110481,불광역 7번,LL,다이나믹,98,49,103,52
11070,20241,A,골목상권,3110480,연신내역 3번,LL,다이나믹,101,50,103,52
11071,20241,A,골목상권,3110479,연신내역 2번,HH,정체,122,53,103,52
11072,20241,A,골목상권,3110478,응암1동주민센터,HL,상권축소,113,48,103,52
11073,20241,A,골목상권,3110477,은평세무서,HL,상권축소,125,51,103,52
11074,20241,A,골목상권,3110476,역촌역 2번,LL,다이나믹,103,40,103,52
11075,20241,A,골목상권,3110475,백련산해모로아파트,LL,다이나믹,96,48,103,52
11076,20241,A,골목상권,3110474,세명컴퓨터고등학교,HH,정체,108,58,103,52
11077,20241,A,골목상권,3110473,구산역 1번,LL,다이나믹,93,47,103,52
11078,20241,A,골목상권,3110472,연신내역 4번,LL,다이나믹,97,48,103,52
11079,20241,A,골목상권,3110471,응암동우체국,LL,다이나믹,100,49,103,52
11080,20241,A,골목상권,3110470,신진과학기술고등학교,LL,다이나믹,88,48,103,52
11081,20241,A,골목상권,3110469,응암정보도서관,HH,정체,117,54,103,52
11082,20241,A,골목상권,3110468,응암역 3번,LL,다이나믹,95,49,103,52
11083,20241,A,골목상권,3110467,은평요양병원,LH,상권확장,97,55,103,52
11084,20241,A,골목상권,3110466,구산역 2번,HL,상권축소,104,51,103,52
11085,20241,A,골목상권,3110465,연신내역 7번,HL,상권축소,109,47,103,52
11086,20241,A,골목상권,3110464,연신내역 5번,LL,다이나믹,90,49,103,52
11087,20241,A,골목상권,3110463,응암3동주민센터,LH,상권확장,98,53,103,52
11088,20241,A,골목상권,3110462,갈현건영아파트,HH,정체,121,62,103,52
11089,20241,A,골목상권,3110461,새절역 2번,LH,상권확장,99,54,103,52
11090,20241,A,골목상권,3110460,구산역 4번,LL,다이나믹,95,48,103,52
11091,20241,A,골목상권,3110459,응암역 2번,LL,다이나믹,89,48,103,52
11092,20241,A,골목상권,3110458,선일여고,LL,다이나믹,95,42,103,52
11093,20241,A,골목상권,3110457,예일여고,HH,정체,106,62,103,52
11094,20241,A,골목상권,3110456,구산보건지소,LL,다이나믹,93,48,103,52
11095,20241,A,골목상권,3110455,역촌노인복지관,LL,다이나믹,97,47,103,52
11096,20241,A,골목상권,3110454,선정중학교,LL,다이나믹,99,45,103,52
11097,20241,A,골목상권,3110453,신사1동주민센터,HH,정체,108,53,103,52
11098,20241,A,골목상권,3110452,새절역 3번,HH,정체,107,52,103,52
11099,20241,A,골목상권,3110451,증산역 4번,HH,정체,121,53,103,52
11100,20241,A,골목상권,3110450,시립서북병원,LL,다이나믹,103,44,103,52
11101,20241,A,골목상권,3110449,증산역 3번,HL,상권축소,125,51,103,52
11102,20241,A,골목상권,3110448,상신초등학교입구,HH,정체,113,52,103,52
11103,20241,A,골목상권,3110447,구산초등학교,HL,상권축소,112,44,103,52
11104,20241,A,골목상권,3110446,내를건너서숲으로도서관,HH,정체,121,53,103,52
11105,20241,A,골목상권,3110445,덕산중학교,LL,다이나믹,71,51,103,52
11106,20241,A,골목상권,3110444,수색성당,HH,정체,149,63,103,52
11107,20241,A,골목상권,3110443,수색역 1번,HH,정체,125,68,103,52
11108,20241,A,골목상권,3110442,화랑대철도공원,LL,다이나믹,92,44,103,52
11109,20241,A,골목상권,3110441,영신여고,LH,상권확장,90,55,103,52
11110,20241,A,골목상권,3110440,상계3동4동주민센터,LH,상권확장,90,61,103,52
11111,20241,A,골목상권,3110439,당고개역 5번,HL,상권축소,121,49,103,52
11112,20241,A,골목상권,3110438,경춘선숲길 우측,LL,다이나믹,84,46,103,52
11113,20241,A,골목상권,3110437,당고개역 2번,HL,상권축소,128,50,103,52
11114,20241,A,골목상권,3110436,상계제일중학교,LL,다이나믹,103,49,103,52
11115,20241,A,골목상권,3110435,서울과학기술대,LL,다이나믹,79,48,103,52
11116,20241,A,골목상권,3110434,태릉입구역 4번,LH,상권확장,78,54,103,52
11117,20241,A,골목상권,3110433,공릉역 2번,LL,다이나믹,77,45,103,52
11118,20241,A,골목상권,3110432,대진고등학교,HL,상권축소,104,47,103,52
11119,20241,A,골목상권,3110431,상계역,LL,다이나믹,92,45,103,52
11120,20241,A,골목상권,3110430,중계초등학교,LL,다이나믹,90,48,103,52
11121,20241,A,골목상권,3110429,공릉동 국수거리,HL,상권축소,104,50,103,52
11122,20241,A,골목상권,3110428,상계5동주민센터,LL,다이나믹,95,47,103,52
11123,20241,A,골목상권,3110427,노원 을지대학교병원,LH,상권확장,97,56,103,52
11124,20241,A,골목상권,3110426,상계2동주민센터,LL,다이나믹,87,44,103,52
11125,20241,A,골목상권,3110425,계상초등학교,HL,상권축소,107,44,103,52
11126,20241,A,골목상권,3110424,상계초등학교,LL,다이나믹,92,43,103,52
11127,20241,A,골목상권,3110423,석계역 2번,HH,정체,118,52,103,52
11128,20241,A,골목상권,3110422,노원역 9번,HL,상권축소,104,44,103,52
11129,20241,A,골목상권,3110421,석계역 1번,LH,상권확장,103,55,103,52
11130,20241,A,골목상권,3110420,광운대역 1번,LH,상권확장,97,52,103,52
11131,20241,A,골목상권,3110419,수락산디자인거리,LL,다이나믹,94,51,103,52
11132,20241,A,골목상권,3110418,광운대학교 남단,HH,정체,107,54,103,52
11133,20241,A,골목상권,3110417,월계역 3번,HL,상권축소,107,47,103,52
11134,20241,A,골목상권,3110416,노원초등학교,LL,다이나믹,100,49,103,52
11135,20241,A,골목상권,3110415,수락산역 4번,HL,상권축소,108,49,103,52
11136,20241,A,골목상권,3110414,장석교회,LH,상권확장,93,53,103,52
11137,20241,A,골목상권,3110413,누원고등학교,LL,다이나믹,59,41,103,52
11138,20241,A,골목상권,3110412,창동중학교,LH,상권확장,101,57,103,52
11139,20241,A,골목상권,3110411,도봉역 3번,HL,상권축소,112,43,103,52
11140,20241,A,골목상권,3110410,방학역 2번,LL,다이나믹,96,49,103,52
11141,20241,A,골목상권,3110409,창동역 2번,LL,다이나믹,85,44,103,52
11142,20241,A,골목상권,3110408,가인초등학교,HL,상권축소,105,44,103,52
11143,20241,A,골목상권,3110407,도봉역 2번,HL,상권축소,124,45,103,52
11144,20241,A,골목상권,3110406,도봉산역 1번,LH,상권확장,103,54,103,52
11145,20241,A,골목상권,3110405,방학역 1번,LL,다이나믹,96,46,103,52
11146,20241,A,골목상권,3110404,신창초등학교,HL,상권축소,110,50,103,52
11147,20241,A,골목상권,3110403,방학1동주민센터,LL,다이나믹,100,43,103,52
11148,20241,A,골목상권,3110402,도봉구 정병원,HL,상권축소,104,47,103,52
11149,20241,A,골목상권,3110401,도봉구민회관,LH,상권확장,86,52,103,52
11150,20241,A,골목상권,3110400,도봉구보건소,HL,상권축소,105,50,103,52
11151,20241,A,골목상권,3110399,창2동주민센터,LL,다이나믹,92,51,103,52
11152,20241,A,골목상권,3110398,쌍문2동우체국,HL,상권축소,111,49,103,52
11153,20241,A,골목상권,3110397,도봉산입구,HH,정체,120,54,103,52
11154,20241,A,골목상권,3110396,쌍문역1번(쌍리단길),HH,정체,111,52,103,52
11155,20241,A,골목상권,3110395,신한은행 방학동지점,HL,상권축소,107,45,103,52
11156,20241,A,골목상권,3110394,방학중학교,LL,다이나믹,98,47,103,52
11157,20241,A,골목상권,3110393,국민은행방학지점,HH,정체,116,52,103,52
11158,20241,A,골목상권,3110392,발바닥공원,HL,상권축소,135,48,103,52
11159,20241,A,골목상권,3110391,샘말어린이공원,LL,다이나믹,93,51,103,52
11160,20241,A,골목상권,3110390,방학초등학교,LL,다이나믹,93,46,103,52
11161,20241,A,골목상권,3110389,한일병원,HL,상권축소,104,51,103,52
11162,20241,A,골목상권,3110388,도봉우체국,HL,상권축소,121,49,103,52
11163,20241,A,골목상권,3110387,쌍문초등학교,HL,상권축소,118,49,103,52
11164,20241,A,골목상권,3110386,연산군묘,LL,다이나믹,90,41,103,52
11165,20241,A,골목상권,3110385,효문고등학교,LL,다이나믹,89,50,103,52
11166,20241,A,골목상권,3110384,문이교,LH,상권확장,83,59,103,52
11167,20241,A,골목상권,3110383,덕성여대시반거리,LL,다이나믹,94,51,103,52
11168,20241,A,골목상권,3110382,솔밭공원역 1번,HH,정체,130,55,103,52
11169,20241,A,골목상권,3110381,번동주공2단지,LL,다이나믹,90,47,103,52
11170,20241,A,골목상권,3110380,강북문화정보도서관,HH,정체,106,62,103,52
11171,20241,A,골목상권,3110379,KT&G 북부지사,HH,정체,149,58,103,52
11172,20241,A,골목상권,3110378,송중동주민센터,LL,다이나믹,99,44,103,52
11173,20241,A,골목상권,3110377,미아사거리역 3번,LL,다이나믹,98,46,103,52
11174,20241,A,골목상권,3110376,수송초등학교,LL,다이나믹,95,42,103,52
11175,20241,A,골목상권,3110375,서울북부고용노동지청,HL,상권축소,111,48,103,52
11176,20241,A,골목상권,3110374,송중초등학교,LL,다이나믹,102,49,103,52
11177,20241,A,골목상권,3110373,수유역 2번,LL,다이나믹,97,39,103,52
11178,20241,A,골목상권,3110372,강북중학교,LL,다이나믹,93,43,103,52
11179,20241,A,골목상권,3110371,삼양입구사거리,LL,다이나믹,103,50,103,52
11180,20241,A,골목상권,3110370,도봉세무서,HL,상권축소,114,47,103,52
11181,20241,A,골목상권,3110369,성신여대운정그린캠퍼스,LL,다이나믹,95,43,103,52
11182,20241,A,골목상권,3110368,송천초등학교,HL,상권축소,126,44,103,52
11183,20241,A,골목상권,3110367,강북구청,LL,다이나믹,82,37,103,52
11184,20241,A,골목상권,3110366,광산사거리,HL,상권축소,104,44,103,52
11185,20241,A,골목상권,3110365,미아역 5번,HL,상권축소,117,49,103,52
11186,20241,A,골목상권,3110364,미아역 8번,LH,상권확장,102,54,103,52
11187,20241,A,골목상권,3110363,송천동주민센터,HL,상권축소,110,48,103,52
11188,20241,A,골목상권,3110362,우이천 계성교,LL,다이나믹,92,47,103,52
11189,20241,A,골목상권,3110361,삼양사거리역 1번,LH,상권확장,100,56,103,52
11190,20241,A,골목상권,3110360,수유초등학교,LL,다이나믹,100,45,103,52
11191,20241,A,골목상권,3110359,수유시장옆,LL,다이나믹,96,40,103,52
11192,20241,A,골목상권,3110358,인수동 우편취급국,LL,다이나믹,100,49,103,52
11193,20241,A,골목상권,3110357,가오리역 1번,LL,다이나믹,96,46,103,52
11194,20241,A,골목상권,3110356,덕수교,HL,상권축소,118,45,103,52
11195,20241,A,골목상권,3110355,삼양사거리역 2번,HL,상권축소,125,46,103,52
11196,20241,A,골목상권,3110354,삼각산119안전센터,LL,다이나믹,96,51,103,52
11197,20241,A,골목상권,3110353,수유동우체국,LH,상권확장,99,60,103,52
11198,20241,A,골목상권,3110352,수유1동주민센터,HL,상권축소,106,48,103,52
11199,20241,A,골목상권,3110351,수유북부시장옆,LL,다이나믹,93,43,103,52
11200,20241,A,골목상권,3110350,가오리역 2번,LH,상권확장,96,56,103,52
11201,20241,A,골목상권,3110349,화계역 2번,LL,다이나믹,97,40,103,52
11202,20241,A,골목상권,3110348,강북문화예술회관,HL,상권축소,115,49,103,52
11203,20241,A,골목상권,3110347,구세군강북종합사회복지관,LH,상권확장,68,65,103,52
11204,20241,A,골목상권,3110346,4.19민주묘지역 2번,HL,상권축소,106,43,103,52
11205,20241,A,골목상권,3110345,솔밭공원역 2번,LL,다이나믹,100,50,103,52
11206,20241,A,골목상권,3110344,화계중학교,LL,다이나믹,93,43,103,52
11207,20241,A,골목상권,3110343,무너미어린이공원,LL,다이나믹,97,46,103,52
11208,20241,A,골목상권,3110342,국립재활원,LL,다이나믹,99,47,103,52
11209,20241,A,골목상권,3110341,북한산우이역 2번,LH,상권확장,91,55,103,52
11210,20241,A,골목상권,3110340,인수중학교,HL,상권축소,104,46,103,52
11211,20241,A,골목상권,3110339,국립4.19민주묘지,HH,정체,114,53,103,52
11212,20241,A,골목상권,3110338,인수초등학교,HH,정체,114,61,103,52
11213,20241,A,골목상권,3110337,아카데미하우스,LL,다이나믹,96,46,103,52
11214,20241,A,골목상권,3110336,석관고등학교,HH,정체,104,53,103,52
11215,20241,A,골목상권,3110335,석계역 7번,LH,상권확장,103,52,103,52
11216,20241,A,골목상권,3110334,석관중앙교회,HH,정체,142,56,103,52
11217,20241,A,골목상권,3110333,돌곶이역 5번,HH,정체,116,59,103,52
11218,20241,A,골목상권,3110332,돌곶이역 3번,HH,정체,123,58,103,52
11219,20241,A,골목상권,3110331,돌곶이역 8번,HH,정체,109,53,103,52
11220,20241,A,골목상권,3110330,돌곶이역 1번,HL,상권축소,107,51,103,52
11221,20241,A,골목상권,3110329,우리은행체육관,HH,정체,112,62,103,52
11222,20241,A,골목상권,3110328,상월곡역 3번,HH,정체,131,52,103,52
11223,20241,A,골목상권,3110327,상월곡역 2번,HH,정체,119,60,103,52
11224,20241,A,골목상권,3110326,장위동성당,HH,정체,155,83,103,52
11225,20241,A,골목상권,3110325,장곡초등학교,HL,상권축소,111,52,103,52
11226,20241,A,골목상권,3110324,월곡역 4번,LL,다이나믹,74,38,103,52
11227,20241,A,골목상권,3110323,상월곡역 1번,LL,다이나믹,100,47,103,52
11228,20241,A,골목상권,3110322,장위1동주민센터,HL,상권축소,111,51,103,52
11229,20241,A,골목상권,3110321,동덕여대,LL,다이나믹,72,34,103,52
11230,20241,A,골목상권,3110320,KB국민은행 종암동지점,HH,정체,179,61,103,52
11231,20241,A,골목상권,3110319,종암동주민센터,HH,정체,124,59,103,52
11232,20241,A,골목상권,3110318,KT월곡지사,HH,정체,120,53,103,52
11233,20241,A,골목상권,3110317,종암중학교,HH,정체,106,64,103,52
11234,20241,A,골목상권,3110316,숭곡초등학교,HL,상권축소,123,50,103,52
11235,20241,A,골목상권,3110315,종암아이파크2차,HL,상권축소,124,49,103,52
11236,20241,A,골목상권,3110314,종암경찰서,LL,다이나믹,94,51,103,52
11237,20241,A,골목상권,3110313,안암역 3번,LH,상권확장,90,53,103,52
11238,20241,A,골목상권,3110312,안암역 2번,LL,다이나믹,83,51,103,52
11239,20241,A,골목상권,3110311,종암아이파크2차후문,HL,상권축소,157,45,103,52
11240,20241,A,골목상권,3110310,길음역 10번,HH,정체,167,57,103,52
11241,20241,A,골목상권,3110309,대광초등학교,HH,정체,108,59,103,52
11242,20241,A,골목상권,3110308,길음역 8번,LH,상권확장,93,52,103,52
11243,20241,A,골목상권,3110307,길음역 7번,HH,정체,114,75,103,52
11244,20241,A,골목상권,3110306,미아초등학교,LL,다이나믹,85,47,103,52
11245,20241,A,골목상권,3110305,보문역 5번,LH,상권확장,103,55,103,52
11246,20241,A,골목상권,3110304,보문역 4번,HL,상권축소,109,50,103,52
11247,20241,A,골목상권,3110303,성신여대입구역 1번,LL,다이나믹,100,46,103,52
11248,20241,A,골목상권,3110302,보문역 8번,HH,정체,127,60,103,52
11249,20241,A,골목상권,3110301,성신여대입구역 7번,LL,다이나믹,90,47,103,52
11250,20241,A,골목상권,3110300,삼선동주민센터,LL,다이나믹,87,49,103,52
11251,20241,A,골목상권,3110299,정릉역 1번,HH,정체,123,55,103,52
11252,20241,A,골목상권,3110298,솔숲어린이공원,HL,상권축소,120,49,103,52
11253,20241,A,골목상권,3110297,경동고등학교,LH,상권확장,96,54,103,52
11254,20241,A,골목상권,3110296,성신여대입구역 4번,HL,상권축소,104,49,103,52
11255,20241,A,골목상권,3110295,정릉우체국,LH,상권확장,96,55,103,52
11256,20241,A,골목상권,3110294,서경대학교,LH,상권확장,91,55,103,52
11257,20241,A,골목상권,3110293,삼선중학교,LL,다이나믹,103,49,103,52
11258,20241,A,골목상권,3110292,정릉역 2번,LH,상권확장,101,56,103,52
